mutton,beef,chicken,pork,fish,herring,curd,sour_creame,butter,milk_kefir,cheese,egg,margarine,oil,salt
0.0,328.7597,148.94059999999985,206.42169999999976,377.2683,219.99160000000006,243.59089999999992,175.83860000000007,435.2794,48.2397,395.8977999999997,5.609300000000001,99.68389999999992,71.40760000000006,16.498699999999985
0.0,345.3653999999999,161.80789999999982,253.6197999999999,343.82680000000016,220.68659999999974,256.5955999999999,198.06459999999996,496.9984000000002,47.23350000000003,442.1371000000001,6.1293,128.0067999999998,72.7908,17.565199999999997
2.9526,295.8163000000002,156.68509999999995,239.39070000000018,432.19589999999965,207.13580000000005,259.8115,180.21729999999997,465.0092999999999,56.38529999999992,460.27719999999937,6.481499999999994,104.15210000000016,77.77899999999998,17.10909999999999
0.0,330.56350000000003,163.86109999999982,256.2774,368.8339000000002,228.64650000000012,256.8967999999998,200.71910000000014,498.1593000000001,47.2079,444.1945999999997,6.124999999999997,126.82569999999998,72.98289999999999,15.504100000000015
3.4873000000000003,294.44250000000034,157.65450000000007,239.58920000000018,429.03100000000006,203.0975,267.69789999999995,181.995,444.8131999999997,57.0189,467.66539999999964,6.485899999999998,103.29370000000009,77.77549999999991,17.2198
57.3903,281.1632,154.97920000000005,236.3428000000001,390.46590000000003,214.11079999999998,275.1784999999998,195.65450000000013,431.6595999999997,49.930400000000034,437.5705999999998,6.592600000000007,97.80079999999997,79.10240000000002,19.50330000000001
0.0,326.11699999999985,146.7815999999999,204.9564,348.1983,226.54839999999996,242.12009999999984,175.90539999999987,433.39860000000044,48.1403,393.7210999999996,5.7044000000000015,104.9302,71.46000000000005,16.5441
0.0,354.8061999999999,128.0301,229.13800000000018,266.9899999999997,168.51670000000013,248.15629999999982,176.22649999999985,488.2117000000005,47.21599999999996,403.7268999999997,5.406899999999995,106.78689999999995,71.22210000000004,10.43429999999999
0.0,374.70640000000014,211.46589999999998,345.14359999999994,352.47050000000024,293.8932000000001,401.81299999999965,225.94019999999992,466.9984000000002,69.96780000000001,480.7325000000001,8.19139999999999,170.0158,101.54410000000003,23.391899999999993
331.24310000000014,316.7041000000005,153.3818000000002,222.31470000000004,359.3076000000001,215.99810000000005,241.93409999999983,154.9612999999999,430.41459999999955,51.049200000000056,458.7719999999999,6.590599999999996,105.95699999999994,77.9312000000001,18.1399
0.0,229.25840000000005,210.2307999999999,2.0065,0.0,196.7897999999999,309.43340000000035,245.29190000000006,520.5506000000004,63.174699999999966,427.17989999999963,5.914200000000009,102.63899999999992,83.01079999999993,21.631100000000018
0.0,347.4002000000002,172.02779999999996,245.9800000000001,0.0,297.43849999999975,283.23929999999984,156.91799999999984,409.1356999999996,59.10900000000008,443.1737999999998,6.820800000000009,0.0,86.7370000000001,22.3571
259.89310000000006,282.4109,187.96049999999997,236.77159999999992,308.9665999999998,143.99880000000002,301.24329999999986,236.24550000000016,419.19389999999987,52.85039999999998,367.8218,6.887999999999996,110.37379999999996,77.39829999999998,17.325899999999997
0.0,129.7048,168.87149999999997,271.5187000000002,0.0,184.21759999999992,258.7619000000002,132.2365999999999,402.65459999999956,44.068400000000025,440.6159000000004,5.856400000000009,89.47640000000003,74.15900000000005,10.640900000000004
0.0,320.1485999999997,149.16160000000002,254.33500000000012,319.1372000000001,184.71610000000007,280.6022000000002,192.1883999999999,456.76469999999995,50.343399999999995,438.19089999999966,6.655599999999996,107.87909999999997,79.21789999999999,17.876400000000007
0.0,167.97719999999987,149.577,232.39080000000004,352.29209999999983,198.67429999999996,247.09690000000012,178.56219999999993,408.1073999999998,48.91049999999996,441.2807999999996,6.222300000000001,129.50240000000002,76.95160000000001,12.650300000000001
0.0,0.0,155.11069999999998,232.16619999999983,0.0,247.37979999999973,235.67849999999999,155.27440000000027,347.86269999999996,48.649100000000026,401.3393000000003,5.819299999999994,90.15309999999998,69.04759999999995,9.670200000000003
0.0,390.1467000000002,174.014,0.0,0.0,2.8812,244.05799999999965,185.55079999999987,430.2589,67.82500000000009,409.2108000000006,6.368200000000002,0.0,92.17540000000004,23.4259
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,383.45540000000005,179.0860000000001,38.60380000000001,154.6759000000002,246.8927999999998,223.49699999999982,127.14569999999992,426.96020000000004,52.33269999999994,409.2966999999998,6.124400000000001,0.0,85.47489999999995,20.142700000000005
0.0,406.19980000000015,142.64290000000008,218.67729999999992,275.2748000000001,191.78139999999968,192.89630000000005,163.20580000000027,384.95180000000056,53.21679999999999,400.5931999999999,5.914500000000005,108.48019999999998,72.3874999999999,11.9376
333.9015000000001,349.2004999999997,169.63000000000008,283.58619999999985,484.5408999999998,155.18239999999992,290.916,194.82440000000005,421.86529999999993,56.441400000000016,463.25030000000004,5.590199999999999,95.10070000000003,87.3758,19.353600000000014
0.0,406.19980000000015,142.64290000000008,218.67729999999992,275.2748000000001,191.78139999999968,192.89630000000005,163.20580000000027,384.95180000000056,53.21679999999999,400.5931999999999,5.914500000000005,108.48019999999998,72.3874999999999,11.9376
446.09019999999987,281.5672000000001,151.0974000000001,242.84430000000003,335.5268999999998,207.49750000000006,267.9905,193.06389999999988,455.5690999999999,51.16749999999999,441.66720000000015,6.530700000000005,105.75699999999989,85.5668,19.233400000000003
220.10340000000005,394.16240000000005,206.17950000000005,297.7036,562.6808999999997,191.59320000000008,376.08230000000026,214.22299999999981,356.2944999999997,76.68560000000011,491.23680000000013,6.883300000000006,146.52949999999996,93.44269999999995,24.583599999999993
0.0,268.6718,174.53979999999999,250.93239999999992,298.74829999999986,151.21559999999994,303.86379999999974,209.69060000000007,409.7255000000003,56.247699999999995,421.43190000000004,5.727199999999997,88.13399999999996,77.42059999999992,16.29500000000002
0.0,0.0,202.47190000000006,0.0,0.0,0.0,117.84819999999998,180.10350000000003,339.8533999999999,48.85869999999998,527.0232000000002,6.069900000000002,0.0,83.41999999999999,0.0
0.0,338.2900000000002,152.2328000000001,225.3376,203.92829999999975,190.05259999999998,235.15479999999988,157.92850000000024,433.0248999999999,43.76639999999995,438.3724999999998,5.915199999999998,105.8025,71.86619999999996,13.774700000000006
0.0,250.71570000000003,169.76150000000015,251.41600000000025,277.6691000000002,159.68419999999995,206.50790000000003,117.89809999999996,326.1129,53.167799999999986,404.74520000000007,6.425499999999995,95.93919999999997,73.63520000000001,18.726900000000008
0.0,404.74609999999996,166.4324999999998,232.8227000000001,294.04679999999973,224.61619999999988,287.1086,160.80190000000002,514.3751000000004,52.84040000000001,427.1014000000003,6.0549,107.53620000000002,74.44590000000002,16.996700000000015
0.0,380.7351000000002,139.26969999999992,215.9345,406.06519999999983,217.48470000000006,185.75899999999987,161.6999999999999,444.92130000000054,49.514999999999965,420.7417000000003,6.266900000000004,109.01249999999999,71.71969999999997,14.805500000000004
0.0,360.3763000000001,163.57230000000018,269.91170000000005,286.64570000000003,191.546,249.31740000000013,204.53700000000003,559.2164999999998,56.332399999999986,467.4606000000004,6.1213,127.85370000000006,80.35610000000008,20.376599999999993
69.3458,416.19840000000005,220.95239999999978,416.7124999999996,173.81750000000014,269.7571,428.83260000000007,419.20950000000005,629.2879000000003,84.96390000000002,578.5180000000003,8.681899999999999,0.0,104.07169999999992,28.46320000000001
52.875499999999995,401.2616,180.85139999999996,230.22649999999976,417.44720000000024,282.4961000000001,267.14540000000017,157.8250999999999,542.9783000000003,58.01199999999997,438.42789999999945,5.386399999999998,126.85270000000006,86.60790000000001,18.505999999999982
245.62270000000007,306.49220000000014,156.2363,226.0113000000001,266.9778000000001,210.84699999999987,243.4237,146.30739999999994,413.2473000000002,45.59550000000001,431.8703000000002,5.683700000000005,86.80229999999989,75.55940000000005,11.852899999999998
0.0,340.7485000000002,170.0984000000001,265.7075999999999,349.4208999999999,212.8485000000001,265.1557000000003,206.76129999999998,539.8593000000004,53.21530000000003,453.0890999999996,5.858500000000007,130.8033999999999,74.7504,19.01319999999998
0.0,208.58250000000004,181.9578000000001,289.3614000000001,0.0,193.52180000000004,374.41520000000014,218.77169999999998,581.9011999999997,64.05690000000006,452.9342999999997,5.972500000000002,116.0447,80.98219999999989,17.179999999999996
417.1011000000002,393.8432999999999,191.29700000000005,255.56049999999976,484.5086999999995,245.77429999999967,290.89560000000006,169.58829999999995,572.8741999999997,59.49379999999994,504.56490000000036,6.015300000000002,115.73650000000009,94.2675,30.862
473.7139000000004,476.9304999999997,218.01350000000005,289.20720000000017,567.3063999999997,326.9137999999998,316.56359999999984,204.4301,619.9287999999996,63.54059999999998,565.0329000000003,6.566200000000002,121.35909999999988,117.29240000000003,46.64670000000002
263.2774999999997,306.0158000000003,175.07289999999995,246.06279999999992,362.4040000000002,158.0174000000001,234.37700000000012,184.76429999999996,435.7956000000003,48.793,433.5008000000001,5.868300000000001,97.54339999999996,72.52320000000006,16.441000000000013
0.0,258.92,159.2933,214.05099999999987,217.00369999999998,165.85830000000016,227.08059999999986,183.44580000000002,478.62440000000015,46.928100000000015,410.3203,5.949199999999995,112.59879999999995,70.06200000000001,12.488100000000001
366.70829999999995,329.76560000000006,162.29389999999987,242.78020000000004,303.9566000000002,196.1622000000001,271.74969999999996,188.6359,445.21820000000014,47.689800000000005,464.8243,5.752800000000001,122.84509999999996,80.04829999999997,14.106199999999987
0.0,400.36049999999994,212.43990000000016,320.7853999999995,369.73650000000004,311.82429999999977,431.3230000000008,352.7790999999998,457.5625000000005,71.1582999999999,535.3784000000004,6.510500000000003,14.839000000000004,103.16859999999991,28.0179
