pasta,legumes,bread,flour,rice,groats,potatoes,сucumbers_tomatoes,vegetables,roots,сabbage,fruit,sugar,candy,biscuits
102.2720999999999,137.1401,94.97669999999991,40.88559999999998,97.44890000000005,66.84880000000004,41.875800000000005,237.05620000000027,43.23589999999999,49.042799999999964,41.17340000000001,138.52900000000002,55.73300000000002,365.4390999999999,256.8499999999999
70.88350000000005,85.88869999999997,58.03360000000002,32.74139999999999,75.99780000000001,41.43629999999995,23.897999999999996,162.21040000000005,30.548800000000014,36.8972,33.39160000000002,72.8979999999999,42.45379999999997,265.921,112.19509999999993
56.16039999999995,71.81219999999995,52.90270000000003,25.381100000000007,65.43000000000002,38.33589999999996,18.89450000000001,148.0884999999998,20.220800000000015,31.17809999999999,24.93649999999998,81.66099999999994,46.4683,278.37700000000007,144.38110000000015
87.32640000000004,108.36319999999998,92.63380000000008,31.651999999999994,72.13809999999997,50.8232,17.695899999999966,170.0510999999999,42.46800000000001,46.403,52.312300000000015,77.62700000000001,39.77339999999997,310.9689000000002,196.10050000000004
60.88980000000005,72.07879999999999,64.12559999999995,29.012699999999995,62.96170000000003,38.96149999999998,17.454700000000013,162.81119999999981,28.054399999999987,35.47700000000003,27.508799999999972,75.65399999999994,43.3085,267.2932,149.6325
66.97840000000008,88.24730000000005,56.852699999999935,32.79500000000001,64.11600000000003,39.1878,20.81020000000002,158.6603,29.388499999999993,35.234600000000015,35.47870000000003,70.38300000000005,42.8221,266.7739999999998,148.51840000000004
54.25699999999996,60.49920000000001,42.326000000000015,26.296300000000016,58.07050000000007,35.840400000000024,16.077799999999982,164.67150000000026,20.5935,25.541399999999996,21.969700000000035,75.14299999999992,46.03550000000002,233.77490000000006,123.28240000000018
60.67479999999996,57.73369999999994,65.72700000000003,28.11340000000001,50.987700000000004,26.38009999999998,14.605099999999988,143.45469999999997,23.682500000000015,34.67880000000001,28.097500000000004,70.69799999999998,41.825,208.99900000000002,122.48610000000001
67.48460000000003,83.24539999999999,64.57529999999998,28.936199999999996,66.70110000000001,43.44899999999996,20.29670000000001,162.10660000000007,28.276999999999994,32.411800000000014,24.18509999999998,77.43100000000003,42.551399999999994,267.9998999999998,117.11440000000002
56.98540000000003,92.57310000000001,64.5784,33.42559999999999,63.09190000000009,36.03259999999996,26.85159999999999,142.2777,22.751800000000003,44.13120000000001,18.77900000000002,106.49999999999996,46.34700000000004,230.15669999999992,148.54040000000006
66.78049999999999,81.64280000000012,59.326799999999956,27.146299999999968,71.25390000000007,41.60780000000003,22.268299999999986,172.8871999999999,28.488199999999974,31.140499999999978,28.485699999999994,82.01999999999998,46.38740000000003,280.51130000000035,150.48360000000014
62.652599999999985,62.74559999999997,65.48679999999992,27.802800000000016,63.856200000000065,41.78319999999998,17.931800000000024,148.88799999999986,22.783400000000015,29.586200000000012,25.092900000000007,69.95999999999998,42.34080000000001,260.3354000000003,145.01769999999996
93.1474,99.53240000000001,54.985499999999995,36.409999999999975,71.0694999999999,49.025899999999936,29.099399999999978,170.03670000000008,32.224300000000014,29.213899999999995,38.776599999999945,68.41199999999992,47.91049999999996,360.6469,209.49750000000006
111.71349999999995,118.81259999999993,106.5336,44.504,92.55640000000001,66.21530000000001,61.53439999999997,440.30519999999973,52.85279999999999,83.87119999999996,58.0427,174.197,58.245200000000025,390.7677999999999,256.77860000000004
61.74809999999998,78.55800000000002,59.17639999999997,29.8768,68.02440000000003,43.05480000000001,21.269499999999983,157.62550000000022,25.73539999999998,32.63670000000005,30.98049999999999,71.19799999999998,41.72039999999997,272.37640000000005,161.19859999999986
78.34220000000006,87.63029999999993,92.54780000000002,32.2142,76.73659999999997,44.8327,25.791500000000013,159.7689999999999,30.02839999999997,37.89559999999997,29.947199999999995,70.80700000000004,42.2385,296.21149999999966,163.35320000000013
83.63189999999999,106.18189999999997,71.6814,34.02189999999997,81.56350000000002,49.66370000000002,25.4673,177.9697,30.938899999999986,40.843999999999966,30.134400000000046,77.61800000000001,43.097199999999965,310.0437,164.20059999999987
62.26619999999997,81.80169999999993,75.72259999999997,33.60790000000003,68.96980000000005,40.511599999999994,24.6332,154.41720000000012,30.59,35.97259999999997,30.382199999999962,67.40899999999993,41.69170000000005,260.88090000000017,146.3023000000001
82.31629999999994,93.01249999999996,90.50119999999991,37.36140000000002,75.87900000000003,52.36129999999997,27.509899999999995,188.62070000000023,32.743300000000026,37.448700000000024,34.84960000000002,75.796,47.310600000000015,307.64590000000015,190.79740000000004
68.54789999999994,77.27609999999999,59.84909999999997,29.66380000000002,72.31659999999995,43.310500000000005,23.804099999999984,159.9679,31.631099999999964,36.400000000000006,28.1936,76.45800000000001,42.53289999999999,269.1863000000001,149.83139999999992
62.504799999999996,84.63460000000005,61.590600000000016,25.63869999999999,70.99420000000005,43.44519999999997,19.748700000000017,154.14050000000003,21.369099999999968,32.27440000000002,24.725099999999983,83.5410000000001,45.752599999999994,293.81609999999995,154.23559999999986
65.43260000000004,85.10800000000005,56.26940000000001,29.15829999999997,57.74940000000006,43.25209999999999,28.372900000000005,161.86550000000005,28.95080000000003,30.28039999999999,29.946100000000023,73.61699999999995,44.0862,252.09260000000003,151.26830000000018
79.50580000000008,83.5525000000001,51.130799999999965,32.785800000000016,66.91369999999998,36.7189,29.960199999999972,189.87489999999997,47.62619999999995,64.74860000000005,36.020000000000024,116.91799999999986,54.082399999999986,272.74029999999976,170.50630000000004
77.43110000000006,104.33129999999991,80.3825999999999,31.236400000000035,66.7738,41.66840000000002,32.23010000000001,158.90619999999996,29.449000000000005,50.376400000000004,43.2679,100.84200000000017,44.11080000000001,292.6120999999998,195.01410000000018
69.2594,98.50300000000003,80.01970000000001,34.0225,64.85320000000002,41.33399999999995,25.131899999999977,165.09880000000004,32.5444,47.582400000000035,34.1319,79.55099999999992,44.8653,276.0299000000001,168.4031000000001
63.723600000000005,77.0117,55.73869999999994,31.58389999999997,63.93049999999997,37.479900000000036,21.750699999999988,167.61739999999992,28.206599999999966,31.152299999999983,27.7352,80.21000000000001,43.783200000000015,271.0862000000001,151.2413
55.24650000000001,70.43920000000004,58.60659999999997,22.536299999999994,66.8281,42.45670000000001,18.921300000000002,156.92040000000006,20.33450000000001,27.11759999999997,24.395499999999984,78.50099999999992,43.98960000000002,256.98019999999997,139.00920000000005
61.54250000000004,81.39949999999995,57.405100000000004,32.05689999999998,61.41909999999993,40.41050000000005,22.248200000000015,162.4223,32.03279999999999,39.17679999999995,38.1342,74.64600000000002,42.20260000000005,276.0663000000002,152.78919999999994
61.119999999999955,72.86749999999998,51.432000000000045,29.478300000000022,67.29380000000002,40.79570000000001,25.53270000000001,162.3230000000001,28.19159999999998,27.932500000000005,27.55689999999998,75.04900000000002,43.493899999999975,251.50849999999994,120.32179999999993
60.065099999999944,69.26639999999999,54.84470000000001,28.37169999999999,62.133899999999976,42.409299999999995,19.359700000000004,158.86299999999986,25.583799999999993,31.651600000000013,28.49570000000001,74.29700000000003,42.527899999999974,232.41749999999993,146.00389999999985
65.95880000000005,85.61380000000004,62.36799999999998,31.9038,66.84009999999992,46.69989999999998,27.043199999999985,155.40580000000008,29.956500000000027,31.713300000000046,31.789200000000015,71.94399999999996,43.54310000000001,245.60209999999995,128.60369999999995
47.22619999999997,65.79729999999994,54.09069999999998,25.279300000000006,60.34199999999996,40.198900000000016,19.30439999999999,162.9267999999999,21.4799,37.08560000000002,24.850700000000007,89.43899999999998,48.58699999999997,308.85740000000004,139.50769999999997
60.291299999999985,68.27760000000006,61.668299999999974,27.682,56.50519999999995,42.03460000000002,22.08509999999998,162.68410000000006,28.165299999999974,30.579599999999964,27.087300000000013,75.41699999999999,44.296899999999965,256.00099999999975,148.10660000000016
58.65639999999995,74.44369999999999,51.697400000000016,21.96360000000002,54.38849999999995,27.99859999999998,19.22800000000001,148.52830000000006,21.224899999999987,27.6906,16.592000000000006,98.20699999999997,45.944900000000004,251.0457999999999,152.6944000000001
76.51760000000002,71.61029999999992,53.669399999999925,32.75070000000001,70.0000999999999,48.83619999999996,25.253800000000016,167.47549999999998,26.99769999999998,27.697799999999983,28.59340000000002,79.46699999999994,46.836600000000026,270.37410000000006,159.7614999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.99670000000002,83.48729999999995,50.86359999999997,37.42809999999995,65.13589999999999,47.04900000000004,24.93060000000001,117.94920000000008,24.052999999999965,35.493200000000044,28.032399999999992,81.02299999999993,52.36,244.36349999999982,157.78149999999997
52.232600000000005,77.55860000000006,50.512099999999975,26.953700000000005,47.686000000000014,37.47630000000003,23.191099999999985,147.38330000000028,23.433100000000014,27.400099999999952,28.72509999999997,69.79800000000002,44.520300000000006,249.7657999999999,119.8431000000001
89.35399999999993,138.02899999999988,80.51430000000009,37.5856,80.24059999999997,56.78540000000001,52.39749999999998,234.84830000000005,49.72949999999997,100.24320000000003,53.85910000000006,170.69700000000012,54.79549999999995,384.1634000000002,239.5626000000001
41.75390000000005,99.22369999999997,39.42030000000005,26.090999999999966,58.67889999999995,31.68559999999999,14.230200000000004,171.28260000000012,20.478000000000023,46.464400000000026,23.71209999999998,113.84500000000004,53.760499999999986,185.39059999999995,139.99099999999999
62.49159999999999,70.23089999999998,53.322599999999994,29.378700000000002,68.72559999999996,43.539600000000036,23.083700000000004,143.33090000000016,29.070900000000005,32.809499999999986,31.879000000000033,74.26500000000009,42.24989999999997,216.19499999999985,140.3183000000002
76.51150000000005,97.46760000000003,54.03150000000002,33.656300000000016,76.65600000000009,52.371700000000004,27.983100000000004,174.23299999999983,29.421100000000013,38.67099999999996,30.07399999999996,78.44800000000002,47.552699999999994,249.2781999999999,161.03819999999985
68.73069999999993,73.32099999999997,63.49889999999999,28.063900000000004,66.45589999999994,47.32240000000006,23.6081,154.37400000000014,28.855300000000025,32.88780000000003,24.589200000000005,76.04800000000006,44.11480000000005,270.7873999999999,148.76869999999997
62.02029999999995,77.11350000000004,54.62750000000001,26.717199999999988,54.213799999999964,41.7924,22.44269999999999,160.1709000000001,30.18899999999996,37.65130000000003,27.755799999999986,72.59700000000007,41.42649999999997,260.0388999999998,138.5684999999999
64.8692,91.57060000000006,58.55569999999998,16.0398,61.06950000000003,31.557399999999998,20.420399999999997,161.91490000000005,20.949300000000022,48.877000000000045,23.7115,89.95199999999991,27.734899999999985,201.27289999999994,92.43229999999998
60.92479999999997,0.0,85.16069999999992,0.0,0.0,18.020799999999998,5.868200000000001,166.17999999999995,5.956500000000001,9.287399999999998,0.0,84.92299999999994,0.0,251.78320000000014,175.35359999999986
64.41149999999995,55.29279999999997,50.287000000000006,23.843399999999992,54.9313,33.05910000000003,24.798099999999977,146.4295999999999,29.735900000000004,36.444399999999995,27.62620000000004,76.91400000000002,42.91330000000002,265.3853999999999,150.32850000000008
67.55019999999996,70.15789999999996,50.163999999999994,28.2813,64.23970000000003,45.9405,28.33159999999999,157.99050000000005,28.64229999999999,28.625300000000017,30.816700000000022,74.7230000000001,46.879099999999966,263.75880000000006,145.3623
74.70490000000001,103.50910000000007,71.59540000000005,28.38410000000001,67.21640000000002,39.25220000000001,31.10819999999998,173.69159999999985,34.330200000000026,42.015999999999984,31.5096,83.34600000000006,47.73490000000003,276.94719999999995,163.3321
72.75110000000006,86.68319999999993,79.60570000000006,32.12409999999997,70.49870000000008,43.34529999999996,26.343500000000013,154.9583,29.796200000000034,37.546099999999974,29.454899999999988,71.15900000000009,42.3231,284.3229000000002,164.14540000000008
65.90809999999998,67.16580000000008,43.064399999999985,26.92709999999998,61.92750000000005,40.81539999999996,18.543,153.78519999999975,25.50259999999997,30.42839999999996,26.978200000000044,75.12400000000007,43.25919999999997,207.32039999999995,109.57210000000005
76.7943,102.88849999999998,70.22909999999993,29.885899999999957,71.40310000000004,42.52770000000001,23.629300000000022,168.57279999999992,22.62150000000002,44.87650000000004,26.618000000000016,94.99200000000006,51.50430000000002,288.7787999999999,150.08199999999997
71.81710000000008,91.96240000000009,67.64130000000002,32.0237,68.04599999999998,45.49999999999998,28.04039999999998,161.87170000000006,31.099400000000013,34.9358,31.386500000000005,74.84200000000001,44.07990000000006,267.3321000000001,165.21029999999996
65.90809999999998,67.16580000000008,43.064399999999985,26.92709999999998,61.92750000000005,40.81539999999996,18.543,153.78519999999975,25.50259999999997,30.42839999999996,26.978200000000044,75.12400000000007,43.25919999999997,207.32039999999995,109.57210000000005
82.24820000000007,117.34600000000007,74.12640000000005,34.37869999999999,66.99699999999997,44.235300000000024,29.26200000000002,156.9352999999999,33.823,56.09009999999996,35.46620000000004,110.05699999999993,45.01670000000004,309.14710000000036,187.9856000000001
65.8791,90.00139999999993,56.36950000000001,30.80520000000001,66.31960000000008,37.80509999999999,26.260600000000046,163.04659999999996,28.418099999999992,29.324299999999972,28.720899999999993,70.90200000000004,42.5427,269.9692999999999,149.56569999999994
63.36390000000003,84.59269999999997,64.88109999999999,33.73,66.80329999999996,41.81929999999998,22.6899,161.31619999999992,30.843099999999954,36.53570000000001,30.5737,70.29799999999993,42.47669999999997,267.3661,139.5211
68.2577,83.2587,64.13150000000002,31.70499999999997,72.25380000000001,42.40980000000003,24.01599999999998,167.11209999999988,28.37729999999997,36.03570000000002,31.988099999999967,75.34200000000007,40.79989999999998,282.36509999999976,163.81609999999992
68.71169999999995,79.35640000000001,69.93130000000002,29.125799999999977,71.51180000000001,43.731599999999986,23.221099999999993,162.7476,27.45540000000001,30.281399999999984,29.999299999999977,74.98900000000002,44.15430000000003,271.0802999999998,166.2329
67.66069999999996,81.27799999999998,65.15890000000005,32.007400000000004,70.20720000000007,42.09379999999998,24.378399999999992,165.74169999999992,28.00449999999999,36.2387,32.43230000000002,75.056,40.825999999999965,277.1517,163.68440000000007
68.74720000000003,80.35000000000004,70.60530000000008,29.022299999999994,71.244,43.605499999999985,22.948500000000003,161.97669999999994,26.919400000000024,29.93639999999999,30.0806,74.96699999999998,44.18980000000001,262.5477999999998,166.1727999999999
67.16999999999997,88.67840000000005,56.263400000000004,31.247,66.04950000000005,38.315999999999995,27.17659999999999,159.2585,27.904099999999975,29.701000000000008,29.04050000000002,71.62499999999994,42.45779999999996,266.86909999999983,152.22779999999995
64.65580000000004,84.34619999999997,64.68420000000003,33.426299999999976,66.77179999999997,42.082399999999986,22.067600000000017,158.27309999999994,29.877900000000018,36.825500000000005,30.534300000000027,69.97999999999998,42.293700000000015,260.0368000000001,140.66909999999996
62.6976,70.77860000000005,53.34940000000009,29.086100000000023,68.62560000000005,43.199200000000026,22.928299999999968,142.80080000000015,28.506899999999984,32.89300000000002,32.13740000000003,74.40800000000009,42.02700000000001,204.92039999999974,139.12380000000007
89.4820000000001,137.53690000000003,80.9742,37.27969999999997,83.70649999999998,57.797,51.915299999999945,238.36430000000027,49.975800000000035,101.99259999999992,53.27820000000003,171.74,55.71090000000006,396.1204,241.42130000000023
69.54349999999997,73.85069999999997,63.36159999999996,27.84090000000003,65.6039,46.38260000000002,23.53960000000002,155.13779999999997,28.91380000000001,32.877700000000004,24.410100000000003,75.95900000000007,44.088400000000036,267.2334999999998,150.1306
41.758799999999994,93.08710000000002,39.11620000000004,24.9867,57.237899999999954,31.23159999999999,17.415200000000006,184.03279999999992,20.470499999999987,47.966500000000025,23.7594,110.39700000000013,53.543600000000005,197.86619999999996,139.1491
75.80420000000005,87.05539999999993,53.30430000000003,32.35219999999998,76.03669999999994,53.04479999999999,28.575200000000006,176.11690000000007,28.816400000000026,37.471199999999975,29.688500000000023,77.44500000000005,48.012399999999964,247.13849999999974,162.73370000000006
59.18160000000001,73.57430000000001,51.70800000000002,21.77719999999999,53.56279999999993,27.937399999999972,16.530100000000004,149.7487,21.221599999999995,27.79419999999998,16.52610000000001,98.42399999999994,45.098200000000006,249.30299999999997,152.66250000000005
47.47320000000003,64.20529999999997,54.042399999999944,25.06729999999998,60.25669999999997,39.777399999999986,19.338200000000015,163.2553,21.3358,37.212299999999985,24.516099999999998,88.95300000000006,48.33259999999995,308.4012,138.2054999999999
64.83449999999995,81.52610000000006,62.69179999999994,32.0793,66.50259999999997,46.05940000000001,28.554400000000005,152.9154999999999,30.298199999999984,33.15050000000001,32.08300000000003,72.206,43.3314,245.23179999999994,135.75610000000012
59.506199999999964,67.3969,61.94889999999993,27.706300000000006,55.46020000000001,42.56260000000004,21.95369999999998,161.95549999999997,28.070399999999996,31.097000000000026,27.196800000000017,75.51299999999996,44.64669999999998,252.42899999999975,149.39420000000015
50.85579999999996,76.74019999999994,50.723699999999965,27.106600000000018,48.43790000000002,37.01579999999997,23.33009999999997,148.14099999999985,22.352899999999998,24.942400000000017,29.032499999999974,69.505,44.46909999999997,226.6361,116.91509999999997
60.16589999999997,84.43979999999993,49.67119999999996,37.52929999999997,68.16149999999988,48.86149999999998,24.83829999999999,117.8942999999998,24.108099999999954,32.47380000000001,28.876099999999994,80.43499999999993,50.9746,234.0201000000001,153.32379999999992
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.89360000000005,68.68009999999992,53.75889999999998,32.7965,71.52540000000003,50.56880000000008,25.22940000000001,165.60010000000008,26.335900000000002,27.07980000000001,29.15399999999996,78.26399999999995,45.80229999999994,264.9232999999999,156.21770000000004
64.32609999999994,65.42640000000004,42.83019999999996,26.84400000000002,61.96640000000009,41.134499999999925,19.557199999999987,149.07860000000008,25.738100000000017,32.626899999999964,26.767799999999962,74.80500000000009,43.26780000000004,202.92420000000004,122.18610000000002
79.71210000000002,100.5464,70.33910000000003,29.11289999999999,71.18720000000002,42.43890000000002,23.101,170.09869999999995,22.45430000000001,44.55659999999998,24.187199999999994,95.50500000000002,50.574400000000004,287.9666000000001,150.6651
64.32609999999994,65.42640000000004,42.83019999999996,26.84400000000002,61.96640000000009,41.134499999999925,19.557199999999987,149.07860000000008,25.738100000000017,32.626899999999964,26.767799999999962,74.80500000000009,43.26780000000004,202.92420000000004,122.18610000000002
71.40970000000004,91.09300000000005,66.99080000000006,32.10019999999999,67.95770000000005,48.350799999999964,27.969599999999993,163.4803999999999,30.759500000000006,34.812000000000026,31.45130000000003,74.50499999999991,44.569199999999974,259.04729999999995,162.43259999999975
81.32960000000004,118.34850000000013,73.95899999999999,34.52029999999998,66.89939999999997,45.131699999999995,29.419700000000006,154.1684,34.48449999999999,56.94739999999991,35.01129999999997,108.55999999999996,44.25670000000008,301.97730000000024,189.975
64.9279,87.29670000000006,57.17870000000002,16.721500000000006,62.77460000000007,33.60580000000002,20.18510000000001,161.7697999999999,20.80020000000002,48.066399999999994,22.87709999999999,90.55499999999996,28.28359999999998,210.24480000000014,98.6944000000001
64.95199999999998,0.0,87.29220000000005,0.0,27.026999999999994,63.11850000000003,12.566299999999998,152.31490000000014,12.496299999999989,24.9787,0.0,78.27000000000005,0.0,226.28719999999976,176.03059999999996
62.643000000000036,78.0894,54.47100000000001,26.511100000000003,55.59430000000006,40.66439999999993,22.507899999999992,158.90220000000002,30.26390000000003,36.84789999999997,28.01070000000001,71.96999999999997,40.74020000000005,254.57300000000006,140.50660000000005
65.99870000000004,73.07720000000003,49.88689999999995,28.243500000000008,63.720099999999974,45.88669999999998,27.8343,155.88389999999993,28.333099999999998,29.917899999999978,30.911400000000004,74.68900000000006,46.06419999999994,270.07219999999995,144.04170000000002
71.99640000000007,84.62679999999995,80.33719999999997,32.50739999999996,70.59750000000003,43.36459999999998,25.986800000000002,152.10210000000004,29.552299999999956,37.76829999999998,29.72449999999998,70.70400000000001,41.60469999999999,277.6052,164.75190000000018
62.80390000000004,59.73989999999998,49.78409999999998,26.297400000000003,56.54550000000003,30.826900000000006,25.758099999999992,143.3947000000002,28.721599999999988,36.58039999999997,27.355199999999996,77.21400000000004,40.765600000000035,257.30139999999994,156.13009999999994
72.07029999999999,105.83560000000001,71.78380000000004,29.256099999999996,64.43400000000001,38.620400000000025,31.273799999999987,181.6690999999998,34.007799999999996,42.950699999999955,31.878600000000038,82.69600000000005,46.861,267.10130000000004,164.93019999999996
103.99510000000004,130.9997999999999,94.94310000000002,41.90509999999998,94.73459999999997,66.3531,42.29899999999998,272.7766,43.17890000000002,51.16810000000003,39.068999999999996,135.457,55.171299999999974,354.7210999999999,263.0198999999999
88.90670000000006,106.00729999999996,93.05930000000008,32.380500000000026,71.66409999999992,51.249099999999956,19.238799999999994,171.91310000000013,42.78539999999995,46.98220000000003,54.03989999999995,73.65400000000005,39.469699999999946,304.4422,201.59560000000013
56.325499999999984,68.07239999999993,52.79059999999992,25.60800000000003,65.18290000000002,39.08919999999996,18.49680000000001,146.33339999999987,20.11069999999998,31.608600000000024,25.0553,81.97500000000005,46.56820000000003,271.6359,140.49919999999992
72.24029999999995,88.58230000000005,59.48340000000004,32.7954,74.8407999999999,42.01569999999997,23.99109999999998,160.2347999999999,29.78819999999998,37.29170000000001,33.721900000000055,73.69099999999992,42.49719999999995,214.7845,146.89099999999996
56.28569999999998,95.08999999999996,70.32920000000001,29.70920000000003,56.91389999999997,33.57629999999997,27.7915,150.6156999999999,27.918499999999998,55.33780000000002,36.264399999999995,93.17699999999999,49.792099999999984,292.8235999999999,194.77180000000004
82.93759999999993,102.92829999999987,97.81009999999998,33.49840000000003,79.87230000000001,57.73759999999993,24.995500000000025,160.62109999999987,29.647300000000005,41.88070000000006,30.499899999999958,72.72200000000002,42.64470000000003,327.5220000000005,187.55359999999996
100.13159999999989,123.17499999999987,88.17259999999995,37.502800000000036,96.60070000000005,63.446100000000094,26.24800000000001,192.12829999999988,32.82279999999996,46.12510000000004,32.368899999999975,83.11999999999995,45.63499999999999,385.3150000000002,212.1424
